order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
54171,6892,2026-05-04,362,2,98.82,197.64,Completed,2026-05-07
54172,9999,2023-10-30,338,6,218.51,1311.06,Pending,
54173,2272,2026-06-04,379,4,35.10,140.40,Completed,2026-06-05
54174,156,2024-04-24,435,4,189.35,757.40,Completed,2024-04-29
54175,7147,2025-09-10,499,4,13.37,53.48,Completed,2025-09-15
54176,5751,2024-11-26,195,3,93.24,279.72,Completed,2024-11-29
54177,5978,2025-07-14,28,4,189.26,757.04,Pending,
54178,9961,2025-12-31,487,1,42.18,42.18,Completed,2026-01-04
54179,2,2026-02-18,331,6,202.27,1213.62,Completed,2026-02-22
54180,1647,2023-11-09,294,5,160.55,802.75,Completed,2023-11-10
54181,4879,2025-11-10,102,4,63.19,252.76,Completed,2025-11-14
54182,7476,2024-10-29,372,5,99.36,496.80,Completed,2024-10-29
54183,8206,2026-03-12,464,4,162.82,651.28,Completed,2026-03-17
54184,6227,2024-06-07,204,1,43.25,43.25,Cancelled,
54185,2007,2023-03-06,210,3,203.01,609.03,Pending,
54186,4140,2025-02-17,273,4,195.38,781.52,Completed,2025-02-21
54187,118,2024-10-26,8,4,71.62,286.48,Completed,2024-10-31
54188,6067,2025-06-17,453,5,144.11,720.55,Completed,2025-06-17
54189,5205,2024-08-31,320,2,211.17,422.34,Completed,2024-09-05
54190,9408,2025-01-19,136,4,266.27,1065.08,Completed,2025-01-23
54191,5763,2023-02-13,19,3,167.47,502.41,Completed,2023-02-13
54192,6005,2023-01-21,345,5,59.32,296.60,Completed,2023-01-24
54193,670,2024-12-19,484,5,168.29,841.45,Completed,2024-12-20
54194,3510,2025-05-17,156,6,262.04,1572.24,Pending,
54195,7392,2025-03-25,489,3,59.59,178.77,Completed,2025-03-27
54196,2694,2025-04-30,355,3,152.24,456.72,Completed,2025-05-04
54197,7985,2026-01-28,490,5,260.87,1304.35,Completed,2026-01-30
54198,2444,2024-08-07,173,1,266.21,266.21,Pending,
54199,919,2023-04-06,259,4,73.71,294.84,Completed,2023-04-10
54200,6357,2024-07-22,312,1,242.73,242.73,Completed,2024-07-27
54201,1233,2026-01-23,94,3,95.06,285.18,Completed,2026-01-24
54202,6622,2026-01-13,177,4,180.28,721.12,Completed,2026-01-18
54203,7150,2023-06-06,78,6,388.41,2330.46,Completed,2023-06-07
54204,1903,2023-02-25,7,3,294.56,883.68,Completed,2023-02-25
54205,8104,2024-03-02,295,6,345.60,2073.60,Completed,2024-03-03
54206,344,2024-08-07,385,1,258.36,258.36,Pending,
54207,3387,2026-05-26,337,6,283.44,1700.64,Completed,2026-05-26
54208,4512,2023-03-11,333,6,74.59,447.54,Pending,
54209,4017,2025-01-29,135,2,279.18,558.36,Completed,2025-02-01
54210,8194,2025-04-07,418,6,35.58,213.48,Completed,2025-04-09
54211,3833,2024-09-22,495,4,128.65,514.60,Cancelled,
54212,4085,2023-05-15,123,4,32.32,129.28,Completed,2023-05-16
54213,3486,2024-10-16,101,5,361.13,1805.65,Completed,2024-10-16
54214,2512,2023-03-08,28,5,189.26,946.30,Completed,2023-03-13
54215,1256,2023-06-24,31,6,87.47,524.82,Pending,
54216,7317,2026-03-16,120,1,90.75,90.75,Pending,
54217,6293,2023-06-05,287,2,200.35,400.70,Completed,2023-06-07
54218,7565,2025-11-02,5,6,262.94,1577.64,Pending,
54219,4662,2026-06-11,496,2,239.66,479.32,Completed,2026-06-16
54220,3099,2026-05-04,340,1,73.10,73.10,Completed,2026-05-08
54221,8367,2025-04-09,16,6,96.74,580.44,Completed,2025-04-09
54222,8954,2026-09-04,332,4,200.48,801.92,Completed,2026-09-04
54223,3508,2023-05-08,448,2,306.05,612.10,Completed,2023-05-10
54224,3064,2024-05-05,228,1,105.41,105.41,Completed,2024-05-08
54225,7414,2025-01-22,28,6,189.26,1135.56,Pending,
54226,6221,2024-08-13,482,3,178.15,534.45,Completed,2024-08-15
54227,7960,2023-05-04,152,3,151.03,453.09,Completed,2023-05-09
54228,7164,2026-05-13,179,4,227.21,908.84,Pending,
54229,6043,2025-12-11,126,5,339.10,1695.50,Completed,2025-12-12
54230,7578,2024-08-06,122,3,71.10,213.30,Cancelled,
54231,8068,2025-10-22,67,6,174.87,1049.22,Completed,2025-10-22
54232,4231,2024-07-15,46,6,139.26,835.56,Completed,2024-07-20
54233,9894,2026-02-27,178,4,211.58,846.32,Completed,2026-02-27
54234,1040,2025-12-13,485,5,134.23,671.15,Completed,2025-12-17
54235,4061,2025-04-08,117,6,72.43,434.58,Completed,2025-04-12
54236,4418,2024-08-14,301,5,101.92,509.60,Completed,2024-08-18
54237,9272,2023-04-03,413,2,34.56,69.12,Completed,2023-04-07
54238,1566,2026-05-05,38,6,395.59,2373.54,Completed,2026-05-08
54239,5916,2024-12-07,83,1,134.58,134.58,Completed,2024-12-08
54240,2577,2023-01-10,298,3,204.14,612.42,Completed,2023-01-14
54241,1325,2023-08-24,183,3,181.53,544.59,Completed,2023-08-27
54242,2188,2026-03-05,156,6,262.04,1572.24,Completed,2026-03-08
54243,5061,2026-07-27,308,1,206.20,206.20,Pending,
54244,8111,2023-01-21,426,3,56.06,168.18,Completed,2023-01-22
54245,7012,2024-06-05,427,2,90.05,180.10,Cancelled,
54246,6483,2023-07-18,253,5,26.88,134.40,Completed,2023-07-23
54247,3674,2023-08-19,151,3,222.75,668.25,Pending,
54248,1632,2024-03-22,208,6,259.94,1559.64,Completed,2024-03-26
54249,6518,2024-10-31,142,3,137.39,412.17,Pending,
54250,6103,2024-10-06,458,1,264.03,264.03,Completed,2024-10-08
54251,593,2023-10-15,305,4,31.89,127.56,Cancelled,
54252,3922,2026-05-09,90,6,81.49,488.94,Pending,
54253,927,2024-06-26,210,4,203.01,812.04,Completed,2024-06-28
54254,7755,2025-05-18,372,3,99.36,298.08,Completed,2025-05-19
54255,4255,2024-12-19,49,5,124.19,620.95,Completed,2024-12-24
54256,5735,2025-11-17,233,3,184.95,554.85,Pending,
54257,6562,2023-12-04,389,5,149.06,745.30,Completed,2023-12-07
54258,6671,2025-12-29,135,3,279.18,837.54,Completed,2026-01-02
54259,5204,2025-03-19,469,6,195.02,1170.12,Completed,2025-03-20
54260,4659,2026-07-21,388,4,251.57,1006.28,Completed,2026-07-25
54261,5071,2026-02-12,205,6,161.42,968.52,Completed,2026-02-14
54262,239,2026-02-09,425,4,125.30,501.20,Completed,2026-02-11
54263,2191,2025-09-20,70,2,203.86,407.72,Pending,
54264,4363,2025-10-19,435,3,189.35,568.05,Completed,2025-10-24
54265,6942,2023-01-01,161,4,125.43,501.72,Completed,2023-01-01
54266,6945,2023-10-06,303,2,274.66,549.32,Pending,
54267,5599,2025-01-07,95,4,397.74,1590.96,Completed,2025-01-07
54268,4961,2024-09-07,115,4,129.42,517.68,Completed,2024-09-10
54269,2338,2024-08-15,350,5,215.98,1079.90,Completed,2024-08-20
54270,2236,2025-12-25,41,4,84.84,339.36,Completed,2025-12-26
54271,3947,2025-06-02,269,6,128.06,768.36,Completed,2025-06-02
54272,8516,2025-06-06,368,1,192.64,192.64,Completed,2025-06-07
54273,8150,2024-01-18,73,5,54.81,274.05,Pending,
54274,2549,2025-08-01,484,2,168.29,336.58,Cancelled,
54275,584,2026-04-15,270,1,250.42,250.42,Completed,2026-04-20
54276,109,2026-07-16,24,3,311.77,935.31,Completed,2026-07-19
54277,1105,2024-04-25,367,5,331.61,1658.05,Completed,2024-04-29
54278,3724,2023-11-15,139,6,79.80,478.80,Completed,2023-11-19
54279,7046,2023-01-26,309,6,64.81,388.86,Completed,2023-01-28
54280,9005,2025-06-03,115,1,129.42,129.42,Completed,2025-06-06
54281,5211,2026-03-20,495,2,128.65,257.30,Completed,2026-03-23
54282,6997,2024-02-19,76,6,187.50,1125.00,Completed,2024-02-23
54283,7321,2026-07-11,109,3,251.65,754.95,Completed,2026-07-11
54284,3090,2024-09-26,164,4,11.63,46.52,Pending,
54285,8633,2024-09-15,33,2,98.01,196.02,Completed,2024-09-19
54286,6582,2025-01-28,73,2,54.81,109.62,Completed,2025-01-30
54287,8067,2023-09-24,329,5,217.79,1088.95,Completed,2023-09-28
54288,9587,2026-05-14,232,3,160.52,481.56,Completed,2026-05-19
54289,6799,2024-09-06,304,6,148.01,888.06,Completed,2024-09-11
54290,2623,2024-09-01,170,6,151.88,911.28,Completed,2024-09-02
54291,8896,2025-12-29,100,4,104.41,417.64,Completed,2026-01-01
54292,5071,2024-11-12,128,6,223.21,1339.26,Completed,2024-11-16
54293,7130,2024-07-25,121,1,205.81,205.81,Completed,2024-07-30
54294,584,2024-07-30,496,1,239.66,239.66,Completed,2024-08-02
54295,5695,2024-10-22,50,4,17.76,71.04,Completed,2024-10-23
54296,2996,2025-08-26,159,2,45.01,90.02,Completed,2025-08-30
54297,5334,2026-03-26,381,3,178.04,534.12,Completed,2026-03-28
54298,3285,2023-11-15,426,1,56.06,56.06,Completed,2023-11-19
54299,1549,2024-08-02,67,1,174.87,174.87,Completed,2024-08-06
54300,9290,2024-11-02,372,1,99.36,99.36,Completed,2024-11-03
54301,6930,2025-05-02,146,6,163.12,978.72,Completed,2025-05-07
54302,5049,2026-08-22,413,4,34.56,138.24,Completed,2026-08-23
54303,6293,2023-08-07,328,1,24.07,24.07,Cancelled,
54304,1895,2026-09-08,130,6,107.19,643.14,Completed,2026-09-11
54305,1111,2024-08-08,215,5,161.84,809.20,Cancelled,
54306,8897,2024-07-30,272,5,207.09,1035.45,Pending,
54307,9084,2026-03-28,270,1,250.42,250.42,Completed,2026-04-02
54308,242,2024-12-29,382,6,118.52,711.12,Cancelled,
54309,7294,2025-11-07,173,3,266.21,798.63,Completed,2025-11-10
54310,8332,2023-02-26,320,4,211.17,844.68,Completed,2023-03-02
54311,4171,2025-02-20,382,6,118.52,711.12,Completed,2025-02-20
54312,1409,2024-04-03,348,1,82.60,82.60,Completed,2024-04-07
54313,8192,2025-11-30,181,3,37.21,111.63,Pending,
54314,2372,2026-05-07,496,6,239.66,1437.96,Pending,
54315,1924,2026-01-03,107,6,192.24,1153.44,Completed,2026-01-08
54316,2528,2025-11-25,335,1,245.65,245.65,Completed,2025-11-30
54317,6190,2026-08-02,363,5,120.67,603.35,Completed,2026-08-06
54318,4212,2025-08-27,7,2,294.56,589.12,Completed,2025-08-28
54319,3483,2025-05-29,302,2,188.27,376.54,Completed,2025-05-31
54320,4091,2024-07-29,228,1,105.41,105.41,Completed,2024-08-02
54321,5178,2026-07-10,296,1,220.15,220.15,Completed,2026-07-10
54322,5460,2026-07-07,457,3,291.45,874.35,Completed,2026-07-10
54323,3284,2023-11-28,345,1,59.32,59.32,Completed,2023-11-29
54324,4048,2023-08-05,169,6,145.92,875.52,Completed,2023-08-06
54325,8140,2023-08-06,291,1,340.31,340.31,Completed,2023-08-08
54326,8615,2023-03-18,144,6,14.54,87.24,Completed,2023-03-22
54327,2124,2023-04-07,109,5,251.65,1258.25,Completed,2023-04-09
54328,5450,2024-12-30,51,6,140.84,845.04,Completed,2024-12-30
54329,6093,2025-06-17,302,1,188.27,188.27,Pending,
54330,9689,2023-03-24,433,2,24.14,48.28,Cancelled,
54331,5583,2025-10-05,399,2,232.21,464.42,Completed,2025-10-06
54332,5254,2026-07-14,437,1,40.30,40.30,Completed,2026-07-18
54333,7083,2026-08-14,40,4,382.91,1531.64,Completed,2026-08-15
54334,5769,2023-08-08,57,3,283.66,850.98,Completed,2023-08-13
54335,5975,2024-07-19,93,1,15.12,15.12,Completed,2024-07-23
54336,9167,2023-01-10,226,5,289.20,1446.00,Completed,2023-01-10
54337,7585,2026-09-05,264,1,70.45,70.45,Pending,
54338,5176,2024-03-19,71,5,216.35,1081.75,Completed,2024-03-19
54339,3034,2025-05-04,292,1,99.71,99.71,Cancelled,
54340,8881,2023-06-15,186,2,159.64,319.28,Completed,2023-06-20
54341,5862,2024-08-01,2,6,88.02,528.12,Completed,2024-08-01
54342,1870,2025-03-16,153,3,215.43,646.29,Completed,2025-03-17
54343,9100,2025-03-19,11,2,57.78,115.56,Completed,2025-03-24
54344,137,2024-01-02,256,3,187.36,562.08,Pending,
54345,1797,2024-06-29,107,2,192.24,384.48,Completed,2024-07-01
54346,1388,2025-01-08,418,5,35.58,177.90,Completed,2025-01-09
54347,4363,2024-05-20,435,4,189.35,757.40,Completed,2024-05-23
54348,3725,2024-03-13,132,4,46.04,184.16,Completed,2024-03-16
54349,1689,2025-04-03,390,5,297.34,1486.70,Completed,2025-04-08
54350,7705,2025-04-05,140,2,130.46,260.92,Pending,
54351,8586,2024-05-11,368,3,192.64,577.92,Pending,
54352,9122,2025-10-20,330,4,31.95,127.80,Completed,2025-10-22
54353,4164,2026-02-25,119,5,171.94,859.70,Completed,2026-02-27
54354,1556,2025-01-17,123,4,32.32,129.28,Completed,2025-01-17
54355,3202,2025-04-08,284,3,244.56,733.68,Pending,
54356,2541,2024-12-10,124,4,308.87,1235.48,Pending,
54357,2710,2025-02-16,182,6,276.22,1657.32,Completed,2025-02-20
54358,9905,2026-02-19,115,6,129.42,776.52,Cancelled,
54359,701,2024-12-01,324,1,263.58,263.58,Cancelled,
54360,6718,2024-11-13,117,3,72.43,217.29,Completed,2024-11-16
54361,2429,2026-08-14,107,4,192.24,768.96,Completed,2026-08-18
54362,6521,2026-01-22,421,5,47.91,239.55,Pending,
54363,2541,2024-02-03,42,5,287.64,1438.20,Completed,2024-02-08
54364,8206,2024-02-11,85,6,234.57,1407.42,Completed,2024-02-16
54365,4642,2023-12-15,395,2,305.92,611.84,Cancelled,
54366,282,2024-01-18,447,6,183.23,1099.38,Completed,2024-01-19
54367,4276,2024-04-11,123,4,32.32,129.28,Completed,2024-04-16
54368,4499,2024-05-05,452,6,257.83,1546.98,Completed,2024-05-10
54369,5991,2024-05-22,293,1,232.19,232.19,Completed,2024-05-23
54370,8572,2025-03-21,399,2,232.21,464.42,Pending,
54371,6262,2024-06-20,297,3,36.17,108.51,Completed,2024-06-21
54372,3378,2024-08-09,19,2,167.47,334.94,Completed,2024-08-11
54373,3456,2025-12-09,200,4,169.99,679.96,Completed,2025-12-14
54374,1406,2025-08-22,289,4,16.76,67.04,Completed,2025-08-24
54375,1836,2024-04-05,160,6,50.35,302.10,Completed,2024-04-05
54376,4615,2024-12-19,413,4,34.56,138.24,Completed,2024-12-20
54377,6118,2024-07-20,6,6,123.58,741.48,Cancelled,
54378,8342,2026-08-17,265,2,331.05,662.10,Completed,2026-08-18
54379,8574,2023-01-21,49,3,124.19,372.57,Completed,2023-01-24
54380,8222,2024-09-20,407,1,205.86,205.86,Completed,2024-09-24
54381,8214,2023-05-01,10,6,60.00,360.00,Completed,2023-05-05
54382,9460,2023-04-24,10,6,60.00,360.00,Completed,2023-04-25
54383,3889,2026-04-10,72,5,215.99,1079.95,Completed,2026-04-10
54384,8204,2025-03-06,99,6,68.28,409.68,Completed,2025-03-11
54385,3017,2026-03-06,184,6,192.28,1153.68,Pending,
54386,9293,2026-05-05,177,5,180.28,901.40,Completed,2026-05-07
54387,338,2023-07-20,430,4,243.88,975.52,Completed,2023-07-25
54388,9023,2026-07-17,254,1,332.33,332.33,Completed,2026-07-22
54389,1230,2024-12-25,330,4,31.95,127.80,Completed,2024-12-26
54390,6415,2024-05-04,489,6,59.59,357.54,Completed,2024-05-09
54391,204,2023-06-17,430,4,243.88,975.52,Pending,
54392,760,2025-01-04,162,1,259.58,259.58,Completed,2025-01-08
54393,178,2025-07-05,359,3,278.46,835.38,Completed,2025-07-05
54394,918,2024-01-26,78,3,388.41,1165.23,Completed,2024-01-26
54395,6210,2024-06-21,384,2,39.42,78.84,Completed,2024-06-21
54396,915,2025-11-22,298,5,204.14,1020.70,Completed,2025-11-24
54397,5579,2024-06-01,486,6,240.86,1445.16,Completed,2024-06-04
54398,7019,2025-05-06,146,5,163.12,815.60,Cancelled,
54399,2535,2023-11-30,357,3,130.75,392.25,Cancelled,
54400,5808,2023-01-09,57,1,283.66,283.66,Completed,2023-01-10
54401,5296,2024-11-20,490,4,260.87,1043.48,Cancelled,
54402,2072,2025-02-08,69,2,165.37,330.74,Cancelled,
54403,4410,2025-04-23,429,1,102.82,102.82,Completed,2025-04-24
54404,9342,2025-04-27,77,2,51.21,102.42,Completed,2025-04-28
54405,8113,2025-07-17,305,1,31.89,31.89,Completed,2025-07-17
54406,126,2024-01-27,260,3,115.30,345.90,Completed,2024-01-30
54407,2557,2025-09-25,172,3,61.60,184.80,Pending,
54408,9066,2023-12-09,230,2,66.04,132.08,Completed,2023-12-14
54409,4689,2023-08-22,212,2,34.51,69.02,Completed,2023-08-27
54410,4913,2024-06-21,217,4,59.82,239.28,Completed,2024-06-22
54411,3140,2024-07-25,424,6,221.37,1328.22,Completed,2024-07-26
54412,5470,2024-01-27,268,6,213.52,1281.12,Completed,2024-01-29
54413,4985,2025-10-08,391,3,197.06,591.18,Completed,2025-10-08
54414,7505,2023-11-15,235,3,157.93,473.79,Completed,2023-11-20
54415,9425,2024-02-25,276,3,39.07,117.21,Completed,2024-02-26
54416,3055,2025-11-06,106,2,367.92,735.84,Completed,2025-11-10
54417,6128,2023-05-23,89,5,252.06,1260.30,Completed,2023-05-24
54418,4705,2024-09-01,263,1,218.70,218.70,Completed,2024-09-01
54419,9322,2024-06-08,434,1,325.65,325.65,Completed,2024-06-10
54420,3869,2024-03-06,485,1,134.23,134.23,Pending,
54421,5120,2025-11-23,322,6,140.34,842.04,Completed,2025-11-23
54422,1493,2023-01-09,427,3,90.05,270.15,Pending,
54423,1076,2026-05-17,16,4,96.74,386.96,Pending,
54424,1795,2025-07-05,150,1,55.86,55.86,Completed,2025-07-09
54425,4174,2026-06-03,297,2,36.17,72.34,Completed,2026-06-08
54426,5139,2023-04-11,468,4,341.98,1367.92,Pending,
54427,673,2026-03-08,89,3,252.06,756.18,Completed,2026-03-11
54428,9054,2023-09-12,491,5,114.12,570.60,Completed,2023-09-16
54429,965,2026-01-02,92,5,5.86,29.30,Completed,2026-01-02
54430,5079,2024-07-20,57,3,283.66,850.98,Cancelled,
54431,210,2025-09-14,375,3,356.46,1069.38,Completed,2025-09-18
54432,1983,2023-09-29,23,3,184.15,552.45,Completed,2023-10-04
54433,1342,2023-04-02,306,3,92.21,276.63,Completed,2023-04-06
54434,2397,2025-06-08,447,3,183.23,549.69,Completed,2025-06-09
54435,3430,2025-05-20,409,1,131.48,131.48,Completed,2025-05-22
54436,7104,2024-07-11,214,4,50.29,201.16,Completed,2024-07-14
54437,6655,2023-07-10,71,6,216.35,1298.10,Completed,2023-07-11
54438,1970,2023-09-11,285,1,233.71,233.71,Completed,2023-09-11
54439,3384,2023-11-17,68,3,326.93,980.79,Completed,2023-11-21
54440,8914,2026-07-30,108,1,219.03,219.03,Completed,2026-08-02
54441,1879,2025-08-17,444,3,139.40,418.20,Completed,2025-08-20
54442,6065,2025-07-27,165,6,237.14,1422.84,Completed,2025-07-28
54443,590,2024-02-18,378,1,48.48,48.48,Completed,2024-02-21
54444,6877,2024-08-23,388,4,251.57,1006.28,Completed,2024-08-28
54445,4503,2024-10-13,361,5,92.23,461.15,Completed,2024-10-15
54446,9221,2025-08-08,479,1,21.57,21.57,Completed,2025-08-12
54447,8431,2026-07-09,176,5,231.39,1156.95,Completed,2026-07-14
54448,9728,2024-11-29,201,2,238.37,476.74,Completed,2024-12-01
54449,8156,2024-06-18,355,4,152.24,608.96,Completed,2024-06-20
54450,9477,2025-11-14,199,2,156.99,313.98,Completed,2025-11-18
54451,6865,2026-06-25,8,5,71.62,358.10,Completed,2026-06-25
54452,6909,2024-06-15,277,2,169.91,339.82,Completed,2024-06-20
54453,690,2025-01-08,109,6,251.65,1509.90,Completed,2025-01-08
54454,5628,2023-10-24,341,1,147.63,147.63,Completed,2023-10-26
54455,1980,2026-01-29,320,6,211.17,1267.02,Completed,2026-01-29
54456,2976,2024-08-03,94,5,95.06,475.30,Completed,2024-08-06
54457,4808,2023-01-15,151,3,222.75,668.25,Completed,2023-01-17
54458,5220,2024-10-23,248,3,227.26,681.78,Completed,2024-10-26
54459,844,2024-05-19,44,1,111.85,111.85,Completed,2024-05-20
54460,5804,2024-03-30,228,6,105.41,632.46,Pending,
54461,8243,2025-08-16,44,1,111.85,111.85,Pending,
54462,3170,2024-10-07,45,3,350.59,1051.77,Completed,2024-10-09
54463,9139,2025-09-06,285,4,233.71,934.84,Cancelled,
54464,1698,2025-05-08,473,2,203.43,406.86,Completed,2025-05-12
54465,2653,2025-05-24,113,4,205.09,820.36,Completed,2025-05-27
54466,9464,2026-01-21,145,5,203.57,1017.85,Completed,2026-01-24
54467,5311,2023-06-06,24,6,311.77,1870.62,Completed,2023-06-06
54468,1099,2025-01-05,186,4,159.64,638.56,Completed,2025-01-07
54469,5189,2023-08-19,130,2,107.19,214.38,Completed,2023-08-19
54470,3783,2026-01-13,456,6,196.40,1178.40,Completed,2026-01-16
54471,1385,2025-06-30,379,3,35.10,105.30,Completed,2025-06-30
54472,3646,2025-08-21,68,1,326.93,326.93,Completed,2025-08-26
54473,2186,2024-01-11,201,5,238.37,1191.85,Completed,2024-01-13
54474,9059,2023-09-28,273,6,195.38,1172.28,Pending,
54475,522,2025-12-22,56,4,232.30,929.20,Completed,2025-12-24
54476,2767,2023-02-27,58,2,67.19,134.38,Completed,2023-03-03
54477,1236,2025-05-31,297,1,36.17,36.17,Completed,2025-05-31
54478,14,2025-06-16,474,3,66.52,199.56,Completed,2025-06-18
54479,4645,2026-06-21,473,3,203.43,610.29,Completed,2026-06-23
54480,1550,2025-12-31,86,4,150.41,601.64,Completed,2026-01-04
54481,9427,2025-03-04,98,6,313.00,1878.00,Completed,2025-03-09
54482,9969,2023-02-24,285,4,233.71,934.84,Completed,2023-03-01
54483,1935,2024-11-19,347,5,108.32,541.60,Completed,2024-11-20
54484,7251,2024-07-23,500,3,101.48,304.44,Completed,2024-07-27
54485,5269,2025-02-01,126,5,339.10,1695.50,Pending,
54486,3917,2025-06-03,22,3,33.73,101.19,Completed,2025-06-05
54487,779,2024-07-30,273,1,195.38,195.38,Completed,2024-07-30
54488,4479,2024-06-26,472,2,40.78,81.56,Completed,2024-07-01
54489,3748,2023-11-23,414,3,315.01,945.03,Cancelled,
54490,6484,2023-05-30,432,5,66.19,330.95,Pending,
54491,1851,2024-01-21,131,1,17.38,17.38,Completed,2024-01-25
54492,8376,2025-08-18,341,3,147.63,442.89,Cancelled,
54493,4916,2024-12-29,95,3,397.74,1193.22,Completed,2024-12-29
54494,5261,2024-07-18,201,5,238.37,1191.85,Completed,2024-07-22
54495,7000,2023-03-26,50,6,17.76,106.56,Completed,2023-03-26
54496,9686,2024-08-12,131,3,17.38,52.14,Completed,2024-08-15
54497,9753,2025-12-30,214,1,50.29,50.29,Completed,2026-01-04
54498,2137,2024-11-16,287,3,200.35,601.05,Completed,2024-11-18
54499,9155,2026-01-07,303,4,274.66,1098.64,Completed,2026-01-07
54500,2713,2023-03-05,477,3,227.81,683.43,Completed,2023-03-10
54501,9423,2023-08-03,126,3,339.10,1017.30,Completed,2023-08-07
54502,2368,2025-09-01,290,2,235.41,470.82,Completed,2025-09-03
54503,2898,2024-10-15,396,6,269.82,1618.92,Completed,2024-10-15
54504,7545,2023-03-23,66,2,260.57,521.14,Cancelled,
54505,6286,2023-12-20,92,4,5.86,23.44,Completed,2023-12-23
54506,6222,2023-12-11,157,6,285.71,1714.26,Completed,2023-12-16
54507,9130,2023-09-14,379,3,35.10,105.30,Completed,2023-09-16
54508,3842,2023-11-01,360,1,102.97,102.97,Completed,2023-11-03
54509,6920,2025-10-19,1,4,137.24,548.96,Completed,2025-10-22
54510,8819,2026-02-23,61,6,216.22,1297.32,Completed,2026-02-23
54511,4738,2023-02-23,282,6,123.63,741.78,Cancelled,
54512,2068,2023-06-04,403,1,227.20,227.20,Completed,2023-06-06
54513,828,2026-05-16,84,4,223.42,893.68,Completed,2026-05-16
54514,532,2025-01-20,458,2,264.03,528.06,Completed,2025-01-23
54515,7102,2025-09-12,411,6,289.79,1738.74,Cancelled,
54516,2527,2025-03-25,183,3,181.53,544.59,Pending,
54517,4821,2024-09-30,91,6,246.87,1481.22,Completed,2024-10-02
54518,3230,2024-01-09,198,1,139.24,139.24,Completed,2024-01-11
54519,930,2024-05-12,37,1,61.80,61.80,Completed,2024-05-17
54520,1806,2023-03-28,245,5,73.73,368.65,Completed,2023-03-31
54521,5279,2024-06-08,112,6,154.27,925.62,Completed,2024-06-08
54522,4377,2026-05-15,171,4,277.34,1109.36,Pending,
54523,5348,2025-02-15,199,5,156.99,784.95,Completed,2025-02-17
54524,5684,2024-09-26,464,6,162.82,976.92,Completed,2024-09-27
54525,3863,2025-03-07,194,3,276.39,829.17,Completed,2025-03-12
54526,8716,2025-03-14,268,3,213.52,640.56,Completed,2025-03-14
54527,5230,2024-07-05,122,6,71.10,426.60,Cancelled,
54528,4585,2026-01-20,11,3,57.78,173.34,Completed,2026-01-21
54529,6375,2026-05-28,153,4,215.43,861.72,Completed,2026-05-30
54530,6761,2023-03-10,30,1,23.17,23.17,Completed,2023-03-14
54531,5326,2024-09-16,62,5,369.15,1845.75,Cancelled,
54532,8024,2024-03-10,423,1,216.68,216.68,Completed,2024-03-12
54533,2482,2026-06-27,337,5,283.44,1417.20,Completed,2026-06-29
54534,6602,2024-04-29,484,4,168.29,673.16,Pending,
54535,4514,2023-12-29,100,2,104.41,208.82,Completed,2023-12-31
54536,173,2023-10-17,32,2,261.42,522.84,Pending,
54537,9205,2026-02-27,145,1,203.57,203.57,Completed,2026-02-28
54538,2461,2024-10-04,277,5,169.91,849.55,Completed,2024-10-07
54539,7770,2024-11-08,417,4,165.21,660.84,Completed,2024-11-08
54540,9806,2024-06-23,266,2,37.47,74.94,Completed,2024-06-24
54541,5094,2025-09-07,360,4,102.97,411.88,Completed,2025-09-11
54542,3494,2023-10-20,208,2,259.94,519.88,Completed,2023-10-24
54543,4827,2023-07-27,72,5,215.99,1079.95,Cancelled,
54544,5577,2025-06-06,263,1,218.70,218.70,Completed,2025-06-11
54545,8313,2025-04-05,229,3,264.44,793.32,Completed,2025-04-09
54546,8992,2024-02-24,349,4,147.82,591.28,Completed,2024-02-29
54547,3539,2025-07-18,286,6,64.98,389.88,Completed,2025-07-18
54548,6662,2025-06-07,308,3,206.20,618.60,Completed,2025-06-10
54549,1986,2025-12-21,378,5,48.48,242.40,Completed,2025-12-24
54550,4914,2024-12-06,157,2,285.71,571.42,Completed,2024-12-07
54551,2446,2024-11-16,80,1,174.96,174.96,Completed,2024-11-17
54552,94,2023-07-22,322,3,140.34,421.02,Completed,2023-07-23
54553,4691,2023-02-16,143,2,66.35,132.70,Pending,
54554,7579,2023-02-13,389,4,149.06,596.24,Completed,2023-02-14
54555,5101,2024-07-30,199,5,156.99,784.95,Completed,2024-08-03
54556,4183,2025-11-02,299,2,190.52,381.04,Completed,2025-11-06
54557,9950,2023-10-17,90,5,81.49,407.45,Completed,2023-10-21
54558,8790,2026-08-10,240,1,300.47,300.47,Completed,2026-08-15
54559,3496,2023-05-31,421,4,47.91,191.64,Completed,2023-06-05
54560,7238,2023-05-07,21,6,320.13,1920.78,Completed,2023-05-12
54561,4734,2023-11-18,48,3,16.86,50.58,Completed,2023-11-21
54562,7935,2024-12-12,204,1,43.25,43.25,Completed,2024-12-15
54563,2513,2026-08-15,265,4,331.05,1324.20,Completed,2026-08-20
54564,5458,2026-07-29,350,5,215.98,1079.90,Completed,2026-08-02
54565,5597,2026-02-03,73,4,54.81,219.24,Completed,2026-02-07
54566,9961,2024-01-16,166,1,218.05,218.05,Completed,2024-01-18
54567,1821,2025-11-26,263,2,218.70,437.40,Completed,2025-11-27
54568,3239,2024-05-12,289,4,16.76,67.04,Completed,2024-05-13
